"","id","ebird","iNaturalist","other"
"7531","FL_St. Petersburg_C20_C_1589",54,4,0
"7532","FL_St. Petersburg_C3_C_1590",12,4,0
"7533","FL_St. Petersburg_C4_C_1591",20398,183,0
"7534","FL_St. Petersburg_C5_C_1592",219,5,0
"7535","FL_St. Petersburg_C6_C_1593",126,5,38
"7536","FL_St. Petersburg_C7_C_1594",176,12,1161
"7537","FL_St. Petersburg_C8_C_1595",81,0,0
"7538","FL_St. Petersburg_C9_C_1596",82,2,0
"7539","FL_St. Petersburg_D1_D_1597",497,179,0
"7540","FL_St. Petersburg_D10_D_1598",597,4,0
"7541","FL_St. Petersburg_D11_D_1599",129,0,0
"7542","FL_St. Petersburg_D12_D_1600",0,1,0
"7543","FL_St. Petersburg_D12_D_1601",6,4,0
"7544","FL_St. Petersburg_D13_D_1602",1077,19,122
"7545","FL_St. Petersburg_D14_D_1603",119,12,0
"7546","FL_St. Petersburg_D2_D_1604",190,1,0
"7547","FL_St. Petersburg_D3_D_1605",44,0,0
"7548","FL_St. Petersburg_D4_D_1606",122,8,0
"7549","FL_St. Petersburg_D5_D_1607",161,3,632
"7550","FL_St. Petersburg_D6_D_1608",0,1,0
"7551","FL_St. Petersburg_D7_D_1609",1,2,0
"7552","FL_St. Petersburg_D7_D_1610",459,11,0
"7553","FL_St. Petersburg_D8_D_1611",7154,6,0
"7554","FL_St. Petersburg_D9_D_1612",167,17,0
"7555","CT_Stamford, Darien, and New Canaan_A1_A_1350",87,0,0
"7556","CT_Stamford, Darien, and New Canaan_A2_A_1351",32,2,0
"7557","CT_Stamford, Darien, and New Canaan_A3_A_1352",24,0,0
"7558","CT_Stamford, Darien, and New Canaan_A4_A_1353",1163,8,0
"7559","CT_Stamford, Darien, and New Canaan_A5_A_1354",8350,0,0
"7560","CT_Stamford, Darien, and New Canaan_A7_A_1356",2027,13,0
"7561","CT_Stamford, Darien, and New Canaan_A8_A_1357",7299,11,499
"7562","CT_Stamford, Darien, and New Canaan_B1_B_1358",3416,1,597
"7563","CT_Stamford, Darien, and New Canaan_B10_B_1359",149,2,33
"7564","CT_Stamford, Darien, and New Canaan_B2_B_1360",160,10,155
"7565","CT_Stamford, Darien, and New Canaan_B3_B_1361",43,0,0
"7566","CT_Stamford, Darien, and New Canaan_B4_B_1362",8,1,13
"7567","CT_Stamford, Darien, and New Canaan_B5_B_1363",1107,7,0
"7568","CT_Stamford, Darien, and New Canaan_B6_B_1364",20,0,0
"7569","CT_Stamford, Darien, and New Canaan_B7_B_1365",2,0,0
"7570","CT_Stamford, Darien, and New Canaan_B8_B_1366",1933,10,1
"7571","CT_Stamford, Darien, and New Canaan_B9_B_1367",136,4,0
"7572","CT_Stamford, Darien, and New Canaan_C1_C_1368",3296,22,0
"7573","CT_Stamford, Darien, and New Canaan_C2_C_1369",357,2,0
"7574","CT_Stamford, Darien, and New Canaan_C3_C_1370",73,2,0
"7575","CT_Stamford, Darien, and New Canaan_C4_C_1371",21375,12,0
"7576","CT_Stamford, Darien, and New Canaan_C5_C_1372",54,0,0
"7577","CT_Stamford, Darien, and New Canaan_C6_C_1373",2266,2,90
"7578","CT_Stamford, Darien, and New Canaan_D1_D_1374",125,5,0
"7579","CT_Stamford, Darien, and New Canaan_D2_D_1375",3,0,0
"7580","CT_Stamford, Darien, and New Canaan_D2_D_1376",20,0,0
"7581","CT_Stamford, Darien, and New Canaan_D3_D_1377",84,0,0
"7582","CT_Stamford, Darien, and New Canaan_D3_D_1378",513,1,0
"7583","NY_Staten Island_A1_A_6797",759,4,0
"7584","NY_Staten Island_A2_A_6798",72,3,0
"7585","NY_Staten Island_A3_A_6799",280,42,3
"7586","NY_Staten Island_A4_A_6800",1,1,0
"7587","NY_Staten Island_B1_B_6801",139,15,0
"7588","NY_Staten Island_B10_B_6802",18,0,0
"7589","NY_Staten Island_B11_B_6803",182,3,0
"7590","NY_Staten Island_B12_B_6804",466,2,0
"7591","NY_Staten Island_B14_B_6806",264,0,0
"7592","NY_Staten Island_B15_B_6807",26,0,0
"7593","NY_Staten Island_B2_B_6808",30,0,0
"7594","NY_Staten Island_B3_B_6809",3,0,0
"7595","NY_Staten Island_B4_B_6810",25,0,51
"7596","NY_Staten Island_B5_B_6811",50,5,0
"7597","NY_Staten Island_B6_B_6812",5815,9,0
"7598","NY_Staten Island_B7_B_6813",18,0,0
"7599","NY_Staten Island_B8_B_6814",949,3,0
"7600","NY_Staten Island_B9_B_6815",42,4,0
"7601","NY_Staten Island_C1_C_6816",2002,2,0
"7602","NY_Staten Island_C10_C_6817",7269,1,0
"7603","NY_Staten Island_C11_C_6818",115,0,18
"7604","NY_Staten Island_C12_C_6819",60,12,0
"7605","NY_Staten Island_C13_C_6820",24,0,0
"7606","NY_Staten Island_C14_C_6821",416,36,0
"7607","NY_Staten Island_C15_C_6822",5465,3,0
"7608","NY_Staten Island_C16_C_6823",308,4,72
"7609","NY_Staten Island_C17_C_6824",94,5,0
"7610","NY_Staten Island_C18_C_6825",61,1,33
"7611","NY_Staten Island_C19_C_6826",19,0,101
"7612","NY_Staten Island_C2_C_6827",2,0,0
"7613","NY_Staten Island_C20_C_6828",295,5,0
"7614","NY_Staten Island_C21_C_6829",66,0,0
"7615","NY_Staten Island_C21_C_6830",148,5,0
"7616","NY_Staten Island_C22_C_6831",5,0,0
"7617","NY_Staten Island_C22_C_6832",481,10,132
"7618","NY_Staten Island_C23_C_6833",630,0,0
"7619","NY_Staten Island_C23_C_6834",101747,9,0
"7620","NY_Staten Island_C24_C_6835",522,4,218
"7621","NY_Staten Island_C3_C_6836",427,0,0
"7622","NY_Staten Island_C4_C_6837",0,1,0
"7623","NY_Staten Island_C5_C_6838",418,10,0
"7624","NY_Staten Island_C6_C_6839",206,2,133
"7625","NY_Staten Island_C7_C_6840",778,2,0
"7626","NY_Staten Island_C8_C_6841",95,1,0
"7627","NY_Staten Island_C9_C_6842",29,3,0
"7628","NY_Staten Island_D1_D_6843",49,0,75
"7629","NY_Staten Island_D10_D_6844",59,4,0
"7630","NY_Staten Island_D11_D_6845",128,30,0
"7631","NY_Staten Island_D12_D_6846",1140,10,0
"7632","NY_Staten Island_D13_D_6847",12,1,0
"7633","NY_Staten Island_D14_D_6848",478,1,5
"7634","NY_Staten Island_D15_D_6849",14201,31,0
"7635","NY_Staten Island_D16_D_6850",454,26,0
"7636","NY_Staten Island_D17_D_6851",6611,29,0
"7637","NY_Staten Island_D18_D_6852",273,11,0
"7638","NY_Staten Island_D19_D_6853",113,0,0
"7639","NY_Staten Island_D19_D_6854",884,0,0
"7640","NY_Staten Island_D19_D_6855",107,0,0
"7641","NY_Staten Island_D2_D_6856",16,5,0
"7642","NY_Staten Island_D20_D_6857",1,1,0
"7643","NY_Staten Island_D20_D_6858",43,1,0
"7644","NY_Staten Island_D21_D_6859",66,0,0
"7645","NY_Staten Island_D22_D_6860",69,0,0
"7646","NY_Staten Island_D23_D_6861",0,1,0
"7647","NY_Staten Island_D3_D_6862",113,1,0
"7648","NY_Staten Island_D4_D_6863",428,5,0
"7649","NY_Staten Island_D5_D_6864",236,9,23
"7650","NY_Staten Island_D6_D_6865",11,0,0
"7651","NY_Staten Island_D7_D_6866",9307,1,0
"7652","NY_Staten Island_D7_D_6867",7557,15,60
"7653","NY_Staten Island_D8_D_6868",83,1,0
"7654","NY_Staten Island_D9_D_6869",18,1,0
"7655","NY_Staten Island_D9_D_6870",25,3,0
"7656","CA_Stockton_A1_A_1106",27,1,123
"7657","CA_Stockton_A2_A_1107",6,0,0
"7658","CA_Stockton_A3_A_1108",5,0,0
"7659","CA_Stockton_B1_B_1109",58,0,0
"7660","CA_Stockton_B10_B_1110",52,0,0
"7661","CA_Stockton_B13_B_1113",75,0,1
"7662","CA_Stockton_B14_B_1114",2,0,0
"7663","CA_Stockton_B15_B_1115",4,0,0
"7664","CA_Stockton_B2_B_1116",75,0,0
"7665","CA_Stockton_B5_B_1119",48,0,0
"7666","CA_Stockton_B7_B_1121",22,0,0
"7667","CA_Stockton_B8_B_1122",397,0,0
"7668","CA_Stockton_C12_C_1127",6,0,0
"7669","CA_Stockton_C13_C_1128",4,0,0
"7670","CA_Stockton_C2_C_1130",14,0,0
"7671","CA_Stockton_C3_C_1131",34,0,0
"7672","CA_Stockton_C4_C_1132",17,0,0
"7673","CA_Stockton_C7_C_1135",6,0,0
"7674","CA_Stockton_C8_C_1136",3,0,0
"7675","CA_Stockton_D3_D_1142",1,0,0
"7676","CA_Stockton_D4_D_1143",3,0,0
"7677","CA_Stockton_D5_D_1144",17,2,0
"7678","NY_Syracuse_A1_A_6871",54,0,0
"7679","NY_Syracuse_A2_A_6872",1190,0,0
"7680","NY_Syracuse_A3_A_6873",48,0,160
"7681","NY_Syracuse_A3_A_6874",2342,0,197
"7682","NY_Syracuse_A4_A_6875",3,0,0
"7683","NY_Syracuse_A4_A_6876",11,0,1
"7684","NY_Syracuse_A5_A_6878",163,0,0
"7685","NY_Syracuse_B1_B_6879",195,0,8
"7686","NY_Syracuse_B10_B_6881",25,1,0
"7687","NY_Syracuse_B11_B_6882",455,0,360
"7688","NY_Syracuse_B12_B_6883",12,0,0
"7689","NY_Syracuse_B13_C_6884",185,0,0
"7690","NY_Syracuse_B14_B_6885",53,0,0
"7691","NY_Syracuse_B16_B_6887",64,0,0
"7692","NY_Syracuse_B17_B_6888",68,1,0
"7693","NY_Syracuse_B19_B_6890",5,1,0
"7694","NY_Syracuse_B2_B_6891",10,0,0
"7695","NY_Syracuse_B20_B_6892",888,0,0
"7696","NY_Syracuse_B20_B_6893",10537,1,0
"7697","NY_Syracuse_B3_B_6894",202,0,0
"7698","NY_Syracuse_B4_B_6895",768,0,16
"7699","NY_Syracuse_B5_B_6896",14,0,0
"7700","NY_Syracuse_B6_B_6897",9,0,0
"7701","NY_Syracuse_B7_B_6898",611,0,3
"7702","NY_Syracuse_B8_B_6899",1945,10,0
"7703","NY_Syracuse_B9_B_6900",19879,17,0
"7704","NY_Syracuse_C1_C_6901",1,0,1
"7705","NY_Syracuse_C10_C_6902",7,0,0
"7706","NY_Syracuse_C11_C_6903",1,0,0
"7707","NY_Syracuse_C11_C_6904",130,0,0
"7708","NY_Syracuse_C11_C_6905",82,0,0
"7709","NY_Syracuse_C12_C_6906",0,1,0
"7710","NY_Syracuse_C13_C_6907",1132,1,0
"7711","NY_Syracuse_C14_C_6908",14,0,0
"7712","NY_Syracuse_C14_C_6909",23,0,108
"7713","NY_Syracuse_C15_C_6910",14,1,0
"7714","NY_Syracuse_C16_C_6911",31,8,0
"7715","NY_Syracuse_C18_C_6913",31,0,0
"7716","NY_Syracuse_C2_C_6914",44,0,111
"7717","NY_Syracuse_C3_C_6915",5,1,0
"7718","NY_Syracuse_C4_C_6916",17,0,0
"7719","NY_Syracuse_C5_C_6917",79,1,0
"7720","NY_Syracuse_C6_C_6918",11,0,0
"7721","NY_Syracuse_C6_C_6919",86,0,0
"7722","NY_Syracuse_C7_C_6921",21,0,0
"7723","NY_Syracuse_C7_C_6922",10,0,0
"7724","NY_Syracuse_C8_C_6924",42,0,31
"7725","NY_Syracuse_C8_C_6925",4801,0,0
"7726","NY_Syracuse_C9_C_6926",10,0,0
"7727","NY_Syracuse_D1_D_6927",149,0,0
"7728","NY_Syracuse_D1_D_6928",3,0,0
"7729","NY_Syracuse_D2_D_6930",25,0,0
"7730","NY_Syracuse_D2_D_6931",1,0,0
"7731","NY_Syracuse_D3_D_6933",5,0,0
"7732","NY_Syracuse_D4_D_6934",15,0,0
"7733","NY_Syracuse_D5_D_6935",114,23,0
"7734","NY_Syracuse_D6_D_6936",60,1,0
"7735","WA_Tacoma_A1_A_9441",329,1,0
"7736","WA_Tacoma_A2_A_9442",828,0,20
"7737","WA_Tacoma_A3_A_9443",540,5,0
"7738","WA_Tacoma_A4_A_9444",4,0,0
"7739","WA_Tacoma_B1_B_9445",30,1,0
"7740","WA_Tacoma_B10_B_9446",0,1,0
"7741","WA_Tacoma_B2_B_9447",38,0,0
"7742","WA_Tacoma_B3_B_9448",668,0,0
"7743","WA_Tacoma_B4_B_9449",159,1,0
"7744","WA_Tacoma_B5_B_9450",74,0,0
"7745","WA_Tacoma_B6_B_9451",4793,3,0
"7746","WA_Tacoma_B7_B_9452",114,1,79
"7747","WA_Tacoma_B8_B_9453",174,0,50
"7748","WA_Tacoma_B9_B_9454",160,0,0
"7749","WA_Tacoma_C1_C_9455",271,2,0
"7750","WA_Tacoma_C10_C_9456",2229,1,134
"7751","WA_Tacoma_C11_C_9457",83,1,0
"7752","WA_Tacoma_C12_C_9458",89,0,0
"7753","WA_Tacoma_C13_C_9459",306,0,0
"7754","WA_Tacoma_C14_C_9460",930,0,0
"7755","WA_Tacoma_C15_C_9461",212,0,0
"7756","WA_Tacoma_C16_C_9462",4,0,0
"7757","WA_Tacoma_C17_C_9463",983,0,0
"7758","WA_Tacoma_C18_C_9464",5,1,0
"7759","WA_Tacoma_C19_C_9465",5,0,36
"7760","WA_Tacoma_C2_C_9466",607,0,0
"7761","WA_Tacoma_C2_C_9467",6238,6,793
"7762","WA_Tacoma_C20_C_9468",44,0,0
"7763","WA_Tacoma_C21_C_9469",53,0,140
"7764","WA_Tacoma_C22_C_9470",1767,1,1
"7765","WA_Tacoma_C23_C_9471",165,1,0
"7766","WA_Tacoma_C3_C_9473",2302,0,0
"7767","WA_Tacoma_C4_C_9474",628,2,0
"7768","WA_Tacoma_C5_C_9475",977,3,1
"7769","WA_Tacoma_C6_C_9476",48,0,0
"7770","WA_Tacoma_C7_C_9477",126,0,0
"7771","WA_Tacoma_C8_C_9478",26,0,1
"7772","WA_Tacoma_C9_C_9479",22216,1,895
"7773","WA_Tacoma_D1_D_9480",3,0,0
"7774","WA_Tacoma_D2_D_9481",7,0,0
"7775","WA_Tacoma_D3_D_9482",11,0,0
"7776","WA_Tacoma_D4_D_9483",2,0,84
"7777","WA_Tacoma_D5_D_9484",732,10,342
"7778","WA_Tacoma_D6_D_9485",253,1,0
"7779","WA_Tacoma_D7_D_9486",11,0,0
"7780","WA_Tacoma_D8_D_9487",30,0,0
"7781","WA_Tacoma_NA_C_9488",64,0,0
"7782","FL_Tampa_A1_A_1613",1564,1,0
"7783","FL_Tampa_A2_A_1614",70,1,0
"7784","FL_Tampa_A3_A_1615",183,1,0
"7785","FL_Tampa_A3_A_1616",147,16,0
"7786","FL_Tampa_A4_A_1617",145,41,0
"7787","FL_Tampa_B1_B_1618",1201,16,94
"7788","FL_Tampa_B2_B_1619",0,2,0
"7789","FL_Tampa_B3_B_1620",235,5,56
"7790","FL_Tampa_B4_B_1621",193,3,1
"7791","FL_Tampa_B5_B_1622",12,0,0
"7792","FL_Tampa_C1_C_1623",0,2,0
"7793","FL_Tampa_C2_C_1624",50,2,0
"7794","FL_Tampa_C3_C_1625",222,7,1
"7795","FL_Tampa_C4_C_1626",90,3,0
"7796","FL_Tampa_C5_C_1627",144,8,26
"7797","FL_Tampa_C6_C_1628",32,1,0
"7798","FL_Tampa_C7_C_1629",3,0,0
"7799","FL_Tampa_C8_C_1630",1056,2,0
"7800","FL_Tampa_C9_C_1631",45,2,0
"7801","FL_Tampa_D1_D_1632",603,1,0
"7802","FL_Tampa_D2_D_1633",415,22,0
"7803","FL_Tampa_D3_D_1634",1912,3,0
"7804","FL_Tampa_D4_D_1635",32,10,7
"7805","FL_Tampa_D5_D_1636",218,10,0
"7806","FL_Tampa_D6_D_1637",52,0,0
"7807","IN_Terre Haute_A1_A_3229",17,0,0
"7808","IN_Terre Haute_A2_A_3230",1,0,0
"7809","IN_Terre Haute_A3_A_3231",59,0,0
"7810","IN_Terre Haute_B1_B_3232",592,5,0
"7811","IN_Terre Haute_C1_C_3238",48,0,0
"7812","IN_Terre Haute_C2_C_3240",5,0,0
"7813","IN_Terre Haute_C2_C_3241",952,2,0
"7814","IN_Terre Haute_C3_C_3242",694,1,0
"7815","IN_Terre Haute_C4_C_3243",195,3,0
"7816","IN_Terre Haute_C6_C_3245",18,0,7
"7817","IN_Terre Haute_C7_C_3247",97,0,0
"7818","IN_Terre Haute_C7_C_3248",29,6,0
"7819","IN_Terre Haute_D10_D_3255",2,0,0
"7820","IN_Terre Haute_D2_D_3256",39,0,0
"7821","IN_Terre Haute_D3_D_3257",379,1,142
"7822","IN_Terre Haute_D4_D_3258",24,0,0
"7823","IN_Terre Haute_D6_D_3261",106,0,15
"7824","IN_Terre Haute_D7_D_3262",1,0,0
"7825","IN_Terre Haute_D8_D_3263",26,0,0
"7826","IN_Terre Haute_D9_D_3264",26,129,0
"7827","OH_Toledo_A1_A_7598",1093,1,0
"7828","OH_Toledo_A11_A_7600",916,1,0
"7829","OH_Toledo_A12_A_7601",13,0,0
"7830","OH_Toledo_A2_A_7602",1739,1,18
"7831","OH_Toledo_A3_A_7603",2747,0,0
"7832","OH_Toledo_A4_A_7604",59,0,0
"7833","OH_Toledo_A5_A_7605",1,0,0
"7834","OH_Toledo_A6_A_7606",18,0,0
"7835","OH_Toledo_A8_A_7608",151,0,0
"7836","OH_Toledo_A9_A_7609",4323,0,0
"7837","OH_Toledo_B1_B_7610",506,1,219
"7838","OH_Toledo_B10_B_7611",4,0,0
"7839","OH_Toledo_B11_B_7612",597,0,316
"7840","OH_Toledo_B12_B_7613",16,0,0
"7841","OH_Toledo_B13_B_7614",116,0,0
"7842","OH_Toledo_B14_B_7615",0,1,0
"7843","OH_Toledo_B15_B_7616",120,0,0
"7844","OH_Toledo_B16_B_7617",269,7,87
"7845","OH_Toledo_B17_B_7618",1,0,0
"7846","OH_Toledo_B18_B_7619",16,0,0
"7847","OH_Toledo_B19_B_7620",2,0,0
"7848","OH_Toledo_B2_B_7621",238,13,254
"7849","OH_Toledo_B21_B_7623",384,0,0
"7850","OH_Toledo_B22_B_7624",2893,8,0
"7851","OH_Toledo_B3_B_7625",34,0,0
"7852","OH_Toledo_B4_B_7626",14,0,0
"7853","OH_Toledo_B6_B_7628",1828,0,0
"7854","OH_Toledo_B8_B_7630",2,0,0
"7855","OH_Toledo_C1_C_7632",115,0,0
"7856","OH_Toledo_C10_C_7633",5,0,0
"7857","OH_Toledo_C11_C_7634",337,0,0
"7858","OH_Toledo_C12_C_7635",1380,0,0
"7859","OH_Toledo_C13_C_7636",17,2,0
"7860","OH_Toledo_C14_C_7637",7,0,0
"7861","OH_Toledo_C15_C_7638",1985,1,0
"7862","OH_Toledo_C16_C_7639",9,0,2
"7863","OH_Toledo_C17_C_7640",28,0,0
"7864","OH_Toledo_C18_C_7641",53,0,0
"7865","OH_Toledo_C19_C_7642",39,0,62
"7866","OH_Toledo_C2_C_7643",568,0,0
"7867","OH_Toledo_C20_C_7644",4,0,0
"7868","OH_Toledo_C21_C_7645",2530,0,0
"7869","OH_Toledo_C22_C_7646",18,0,0
"7870","OH_Toledo_C23_C_7647",16,0,19
"7871","OH_Toledo_C24_C_7648",123,0,0
"7872","OH_Toledo_C25_C_7649",8,0,0
"7873","OH_Toledo_C26_C_7650",1698,0,0
"7874","OH_Toledo_C27_C_7651",225,0,10
"7875","OH_Toledo_C28_C_7652",31,0,0
"7876","OH_Toledo_C29_C_7653",14,0,0
"7877","OH_Toledo_C3_C_7654",18,3,0
"7878","OH_Toledo_C30_C_7655",128,0,64
"7879","OH_Toledo_C31_C_7656",11,0,0
"7880","OH_Toledo_C32_C_7657",62,3,0
"7881","OH_Toledo_C33_C_7658",284,0,0
"7882","OH_Toledo_C5_C_7662",260,0,0
"7883","OH_Toledo_C6_C_7663",17,0,0
"7884","OH_Toledo_C7_C_7664",3,0,0
"7885","OH_Toledo_C8_C_7665",112,0,0
"7886","OH_Toledo_D2_D_7668",52,0,0
"7887","OH_Toledo_D4_D_7670",74,0,0
"7888","OH_Toledo_D5_D_7671",6,0,0
"7889","OH_Toledo_D8_D_7674",1624,14,0
"7890","OH_Toledo_D9_D_7675",66,0,0
"7891","KS_Topeka_A1_A_3265",28,0,0
"7892","KS_Topeka_A3_A_3267",519,0,0
"7893","KS_Topeka_A4_A_3268",39,2,0
"7894","KS_Topeka_A5_A_3269",26,0,0
"7895","KS_Topeka_A6_A_3270",533,0,0
"7896","KS_Topeka_B1_B_3272",636,0,0
"7897","KS_Topeka_B2_B_3273",107,0,0
"7898","KS_Topeka_B3_B_3274",42,0,374
"7899","KS_Topeka_B4_B_3275",0,2,0
"7900","KS_Topeka_B5_B_3276",4,0,0
"7901","KS_Topeka_B6_B_3277",1,0,0
"7902","KS_Topeka_B7_B_3278",10,0,0
"7903","KS_Topeka_B8_B_3279",76,0,17
"7904","KS_Topeka_C1_C_3280",17,0,0
"7905","KS_Topeka_C3_C_3283",12,0,0
"7906","KS_Topeka_C4_C_3284",33,0,3
"7907","KS_Topeka_C5_C_3285",130,0,0
"7908","KS_Topeka_C6_C_3286",246,0,0
"7909","KS_Topeka_C7_C_3287",4052,1,784
"7910","KS_Topeka_C8_C_3288",21,0,0
"7911","KS_Topeka_C9_C_3289",1,0,0
"7912","KS_Topeka_D1_D_3290",9,0,0
"7913","KS_Topeka_D10_D_3291",71,1,0
"7914","KS_Topeka_D11_D_3292",86,0,0
"7915","KS_Topeka_D12_D_3293",88,0,0
"7916","KS_Topeka_D14_D_3295",261,0,0
"7917","KS_Topeka_D2_D_3298",66,0,0
"7918","KS_Topeka_D3_D_3299",27,0,0
"7919","KS_Topeka_D5_D_3301",39,0,0
"7920","KS_Topeka_D6_D_3302",14,0,0
"7921","KS_Topeka_D7_D_3303",11,0,0
"7922","KS_Topeka_D8_D_3304",33,0,0
"7923","KS_Topeka_D9_D_3305",130,0,0
"7924","NJ_Trenton_A1_A_5863",185,2,0
"7925","NJ_Trenton_A2_A_5864",70,0,0
"7926","NJ_Trenton_B1_B_5865",80,3,0
"7927","NJ_Trenton_B10_B_5866",4,0,0
"7928","NJ_Trenton_B2_B_5867",29,1,0
"7929","NJ_Trenton_B3_B_5868",13,0,318
"7930","NJ_Trenton_B4_B_5869",3,1,0
"7931","NJ_Trenton_B5_B_5870",93,0,0
"7932","NJ_Trenton_B6_B_5871",19,1,398
"7933","NJ_Trenton_B7_B_5872",4,0,0
"7934","NJ_Trenton_B9_B_5874",462,0,238
"7935","NJ_Trenton_C1_C_5875",28,1,0
"7936","NJ_Trenton_C10_C_5876",9,0,0
"7937","NJ_Trenton_C12_C_5878",27,0,33
"7938","NJ_Trenton_C13_C_5879",1,1,0
"7939","NJ_Trenton_C14_C_5880",35,0,0
"7940","NJ_Trenton_C15_C_5881",23,0,0
"7941","NJ_Trenton_C18_C_5884",1,0,0
"7942","NJ_Trenton_C19_C_5885",319,1,102
"7943","NJ_Trenton_C2_C_5886",2,0,0
"7944","NJ_Trenton_C20_C_5887",1,0,0
"7945","NJ_Trenton_C3_C_5888",1,0,0
"7946","NJ_Trenton_C6_C_5891",3,0,0
"7947","NJ_Trenton_C7_C_5892",29,0,23
"7948","NJ_Trenton_C8_C_5893",23,0,0
"7949","NJ_Trenton_C9_C_5894",2,0,321
"7950","NJ_Trenton_D3_D_5897",560,1,0
"7951","NJ_Trenton_D4_D_5898",241,0,0
"7952","NY_Troy_A1_A_6937",119,1,0
"7953","NY_Troy_B1_B_6938",406,0,0
"7954","NY_Troy_B10_B_6939",10,0,0
"7955","NY_Troy_B11_B_6940",449,1,0
"7956","NY_Troy_B2_B_6941",8,0,0
"7957","NY_Troy_B4_B_6943",2,0,0
"7958","NY_Troy_B5_B_6944",46,7,0
"7959","NY_Troy_B6_B_6945",38,0,0
"7960","NY_Troy_B7_B_6946",13,0,0
"7961","NY_Troy_B8_B_6947",88,0,0
"7962","NY_Troy_C1_C_6949",122,0,0
"7963","NY_Troy_C11_C_6951",2,0,0
"7964","NY_Troy_C12_C_6952",237,0,0
"7965","NY_Troy_C13_C_6953",1419,0,0
"7966","NY_Troy_C14_C_6954",24,0,0
"7967","NY_Troy_C15_C_6955",7,0,0
"7968","NY_Troy_C2_C_6956",3618,0,8
"7969","NY_Troy_C3_C_6957",45,0,0
"7970","NY_Troy_C4_C_6958",289,0,0
"7971","NY_Troy_C5_C_6959",13,0,0
"7972","NY_Troy_C6_C_6960",12,0,0
"7973","NY_Troy_C7_C_6961",32,0,0
"7974","NY_Troy_C8_C_6962",864,0,109
"7975","NY_Troy_C9_C_6963",22,0,0
"7976","NY_Troy_D1_D_6964",5,0,0
"7977","NY_Troy_D2_D_6965",261,0,0
"7978","NY_Troy_D3_D_6966",21,1,0
"7979","NY_Troy_D4_D_6967",4,0,0
"7980","NY_Troy_D5_D_6968",108,0,89
"7981","NY_Troy_D6_D_6969",134,1,0
"7982","NY_Troy_D7_D_6970",10,0,0
"7983","NY_Troy_D8_D_6971",60,0,0
"7984","NY_Troy_D9_D_6972",89,0,0
"7985","OK_Tulsa_A_A_7837",136,4,381
"7986","OK_Tulsa_A_A_7838",51,7,0
"7987","OK_Tulsa_A_A_7839",57,0,0
"7988","OK_Tulsa_A_A_7840",1,0,0
"7989","OK_Tulsa_A_A_7841",3,0,0
"7990","OK_Tulsa_A_A_7843",9813,47,0
"7991","OK_Tulsa_B_B_7844",371,14,83
"7992","OK_Tulsa_B_B_7845",680,11,0
"7993","OK_Tulsa_B_B_7846",0,1,0
"7994","OK_Tulsa_B_B_7847",118,26,0
"7995","OK_Tulsa_C_C_7848",109,12,0
"7996","OK_Tulsa_C_C_7849",17,0,230
"7997","OK_Tulsa_C_C_7851",37,2,0
"7998","OK_Tulsa_C_C_7852",48,1,0
"7999","OK_Tulsa_C_C_7853",116,4,0
"8000","OK_Tulsa_D_D_7854",26,2,46
"8001","OK_Tulsa_D_D_7855",128,1,0
"8002","OK_Tulsa_D_D_7856",123,2,107
"8003","OK_Tulsa_D_D_7857",362,8,141
"8004","NJ_Union Co._A1_A_5899",18,0,0
"8005","NJ_Union Co._A10_A_5900",6,0,0
"8006","NJ_Union Co._A11_A_5901",5,0,0
"8007","NJ_Union Co._A12_A_5902",8,0,0
"8008","NJ_Union Co._A13_A_5903",11,1,0
"8009","NJ_Union Co._A14_A_5904",6,1,0
"8010","NJ_Union Co._A15_A_5905",12,7,0
"8011","NJ_Union Co._A16_A_5906",41,0,0
"8012","NJ_Union Co._A17_A_5907",14,0,0
"8013","NJ_Union Co._A18_A_5908",209,0,0
"8014","NJ_Union Co._A2_A_5909",246,4,0
"8015","NJ_Union Co._A3_A_5910",66,1,0
"8016","NJ_Union Co._A5_A_5912",4,0,0
"8017","NJ_Union Co._A6_A_5913",5,0,0
"8018","NJ_Union Co._A7_A_5914",43,1,0
"8019","NJ_Union Co._A8_A_5915",36,3,0
"8020","NJ_Union Co._B1_B_5917",13070,17,0
"8021","NJ_Union Co._B11_B_5919",15,0,0
"8022","NJ_Union Co._B12_B_5920",38,0,0
"8023","NJ_Union Co._B13_B_5921",408,0,0
"8024","NJ_Union Co._B14_B_5922",2125,4,67
"8025","NJ_Union Co._B15_B_5923",96,0,0
"8026","NJ_Union Co._B16_B_5924",2,0,0
"8027","NJ_Union Co._B17_B_5925",623,1,172
"8028","NJ_Union Co._B18_B_5926",301,1,0
"8029","NJ_Union Co._B19_B_5927",62,0,0
"8030","NJ_Union Co._B2_B_5929",2990,6,582
"8031","NJ_Union Co._B21_B_5931",45,1,185
"8032","NJ_Union Co._B22_B_5932",3203,2,0
"8033","NJ_Union Co._B23_B_5933",88,5,0
"8034","NJ_Union Co._B24_B_5934",0,2,0
"8035","NJ_Union Co._B25_B_5935",2,0,0
"8036","NJ_Union Co._B26_B_5936",39,0,0
"8037","NJ_Union Co._B27_B_5937",26,1,20
"8038","NJ_Union Co._B28_B_5939",8,0,0
"8039","NJ_Union Co._B29_B_5940",42,0,0
"8040","NJ_Union Co._B3_B_5941",31,1,0
"8041","NJ_Union Co._B30_B_5942",28,3,0
